id,algorithm,dataset_type,n_features,n_centers,estimated_n_centers,cluster_std,init_method,accuracy
141,gmm,gaussian,5,10,,1.0,kmeans++,99.6
141,gmm,gaussian,5,10,,1.0,hcm,99.6
141,gmm,gaussian,5,10,,1.0,uniform,91.0
141,gmm,gaussian,5,10,,1.0,stratified,90.10000000000001
141,hc,gaussian,5,10,,1.0,,90.10000000000001
142,uofc,gaussian,5,10,8.0,2.0,,79.9
142,gmm,gaussian,5,10,,2.0,random,86.5
142,gmm,gaussian,5,10,,2.0,kmeans++,85.5
142,gmm,gaussian,5,10,,2.0,hcm,91.2
142,gmm,gaussian,5,10,,2.0,uniform,89.60000000000001
142,gmm,gaussian,5,10,,2.0,stratified,90.10000000000001
142,hc,gaussian,5,10,,2.0,,40.400000000000006
143,uofc,gaussian,5,10,9.0,2.5,,88.0
143,gmm,gaussian,5,10,,2.5,random,75.4
143,gmm,gaussian,5,10,,2.5,kmeans++,71.39999999999999
143,gmm,gaussian,5,10,,2.5,hcm,90.4
143,gmm,gaussian,5,10,,2.5,uniform,87.0
143,gmm,gaussian,5,10,,2.5,stratified,87.3
143,hc,gaussian,5,10,,2.5,,10.5
144,uofc,gaussian,6,2,2.0,0.5,,100.0
144,gmm,gaussian,6,2,,0.5,random,100.0
144,gmm,gaussian,6,2,,0.5,kmeans++,100.0
144,gmm,gaussian,6,2,,0.5,hcm,100.0
144,gmm,gaussian,6,2,,0.5,uniform,100.0
144,gmm,gaussian,6,2,,0.5,stratified,100.0
144,hc,gaussian,6,2,,0.5,,100.0
145,uofc,gaussian,6,2,2.0,1.0,,100.0
145,gmm,gaussian,6,2,,1.0,random,100.0
145,gmm,gaussian,6,2,,1.0,kmeans++,100.0
145,gmm,gaussian,6,2,,1.0,hcm,100.0
145,gmm,gaussian,6,2,,1.0,uniform,100.0
145,gmm,gaussian,6,2,,1.0,stratified,100.0
145,hc,gaussian,6,2,,1.0,,100.0
146,uofc,gaussian,6,2,2.0,2.0,,100.0
146,gmm,gaussian,6,2,,2.0,random,100.0
146,gmm,gaussian,6,2,,2.0,kmeans++,100.0
146,gmm,gaussian,6,2,,2.0,hcm,100.0
146,gmm,gaussian,6,2,,2.0,uniform,100.0
146,gmm,gaussian,6,2,,2.0,stratified,100.0
146,hc,gaussian,6,2,,2.0,,100.0
147,uofc,gaussian,6,2,2.0,2.5,,99.9
147,gmm,gaussian,6,2,,2.5,random,99.9
147,gmm,gaussian,6,2,,2.5,kmeans++,99.9
147,gmm,gaussian,6,2,,2.5,hcm,99.9
147,gmm,gaussian,6,2,,2.5,uniform,99.9
147,gmm,gaussian,6,2,,2.5,stratified,99.9
147,hc,gaussian,6,2,,2.5,,50.1
148,uofc,gaussian,6,3,3.0,0.5,,100.0
148,gmm,gaussian,6,3,,0.5,random,100.0
148,gmm,gaussian,6,3,,0.5,kmeans++,100.0
148,gmm,gaussian,6,3,,0.5,hcm,100.0
148,gmm,gaussian,6,3,,0.5,uniform,100.0
148,gmm,gaussian,6,3,,0.5,stratified,100.0
148,hc,gaussian,6,3,,0.5,,100.0
149,uofc,gaussian,6,3,3.0,1.0,,100.0
149,gmm,gaussian,6,3,,1.0,random,100.0
149,gmm,gaussian,6,3,,1.0,kmeans++,100.0
149,gmm,gaussian,6,3,,1.0,hcm,100.0
149,gmm,gaussian,6,3,,1.0,uniform,100.0
149,gmm,gaussian,6,3,,1.0,stratified,100.0
149,hc,gaussian,6,3,,1.0,,100.0
150,uofc,gaussian,6,3,3.0,2.0,,100.0
150,gmm,gaussian,6,3,,2.0,random,100.0
150,gmm,gaussian,6,3,,2.0,kmeans++,100.0
150,gmm,gaussian,6,3,,2.0,hcm,100.0
150,gmm,gaussian,6,3,,2.0,uniform,100.0
150,gmm,gaussian,6,3,,2.0,stratified,100.0
150,hc,gaussian,6,3,,2.0,,100.0
151,uofc,gaussian,6,3,3.0,2.5,,99.9
151,gmm,gaussian,6,3,,2.5,random,99.9
151,gmm,gaussian,6,3,,2.5,kmeans++,99.9
151,gmm,gaussian,6,3,,2.5,hcm,99.9
151,gmm,gaussian,6,3,,2.5,uniform,99.9
151,gmm,gaussian,6,3,,2.5,stratified,99.9
151,hc,gaussian,6,3,,2.5,,66.8
152,uofc,gaussian,6,4,4.0,0.5,,100.0
152,gmm,gaussian,6,4,,0.5,random,64.5
152,gmm,gaussian,6,4,,0.5,kmeans++,100.0
152,gmm,gaussian,6,4,,0.5,hcm,100.0
152,gmm,gaussian,6,4,,0.5,uniform,100.0
152,gmm,gaussian,6,4,,0.5,stratified,69.1
152,hc,gaussian,6,4,,0.5,,100.0
153,uofc,gaussian,6,4,4.0,1.0,,100.0
153,gmm,gaussian,6,4,,1.0,random,64.5
153,gmm,gaussian,6,4,,1.0,kmeans++,100.0
153,gmm,gaussian,6,4,,1.0,hcm,100.0
153,gmm,gaussian,6,4,,1.0,uniform,100.0
153,gmm,gaussian,6,4,,1.0,stratified,100.0
153,hc,gaussian,6,4,,1.0,,100.0
154,uofc,gaussian,6,4,4.0,2.0,,100.0
154,gmm,gaussian,6,4,,2.0,random,68.89999999999999
154,gmm,gaussian,6,4,,2.0,kmeans++,100.0
154,gmm,gaussian,6,4,,2.0,hcm,100.0
154,gmm,gaussian,6,4,,2.0,uniform,100.0
154,gmm,gaussian,6,4,,2.0,stratified,100.0
154,hc,gaussian,6,4,,2.0,,75.1
155,uofc,gaussian,6,4,4.0,2.5,,99.9
155,gmm,gaussian,6,4,,2.5,random,67.80000000000001
155,gmm,gaussian,6,4,,2.5,kmeans++,99.8
155,gmm,gaussian,6,4,,2.5,hcm,99.8
155,gmm,gaussian,6,4,,2.5,uniform,99.8
155,gmm,gaussian,6,4,,2.5,stratified,99.8
155,hc,gaussian,6,4,,2.5,,25.3
156,uofc,gaussian,6,5,5.0,0.5,,100.0
156,gmm,gaussian,6,5,,0.5,random,50.6
156,gmm,gaussian,6,5,,0.5,kmeans++,100.0
156,gmm,gaussian,6,5,,0.5,hcm,100.0
156,gmm,gaussian,6,5,,0.5,uniform,100.0
156,gmm,gaussian,6,5,,0.5,stratified,72.0
156,hc,gaussian,6,5,,0.5,,100.0
157,uofc,gaussian,6,5,5.0,1.0,,100.0
157,gmm,gaussian,6,5,,1.0,random,51.7
157,gmm,gaussian,6,5,,1.0,kmeans++,100.0
157,gmm,gaussian,6,5,,1.0,hcm,100.0
157,gmm,gaussian,6,5,,1.0,uniform,100.0
157,gmm,gaussian,6,5,,1.0,stratified,100.0
157,hc,gaussian,6,5,,1.0,,100.0
158,uofc,gaussian,6,5,5.0,2.0,,100.0
158,gmm,gaussian,6,5,,2.0,random,76.1
158,gmm,gaussian,6,5,,2.0,kmeans++,99.9
158,gmm,gaussian,6,5,,2.0,hcm,99.9
158,gmm,gaussian,6,5,,2.0,uniform,99.9
158,gmm,gaussian,6,5,,2.0,stratified,99.9
158,hc,gaussian,6,5,,2.0,,60.0
159,uofc,gaussian,6,5,5.0,2.5,,99.7
159,gmm,gaussian,6,5,,2.5,random,56.3
159,gmm,gaussian,6,5,,2.5,kmeans++,75.7
159,gmm,gaussian,6,5,,2.5,hcm,99.7
159,gmm,gaussian,6,5,,2.5,uniform,99.7
159,gmm,gaussian,6,5,,2.5,stratified,99.7
159,hc,gaussian,6,5,,2.5,,40.2
160,uofc,gaussian,6,6,7.0,0.5,,91.7
160,gmm,gaussian,6,6,,0.5,random,75.9
160,gmm,gaussian,6,6,,0.5,kmeans++,100.0
160,gmm,gaussian,6,6,,0.5,hcm,100.0
160,gmm,gaussian,6,6,,0.5,uniform,100.0
160,gmm,gaussian,6,6,,0.5,stratified,82.89999999999999
160,hc,gaussian,6,6,,0.5,,100.0
161,uofc,gaussian,6,6,6.0,1.0,,100.0
161,gmm,gaussian,6,6,,1.0,random,79.0
161,gmm,gaussian,6,6,,1.0,kmeans++,100.0
161,gmm,gaussian,6,6,,1.0,hcm,100.0
161,gmm,gaussian,6,6,,1.0,uniform,100.0
161,gmm,gaussian,6,6,,1.0,stratified,100.0
161,hc,gaussian,6,6,,1.0,,100.0
162,uofc,gaussian,6,6,7.0,2.0,,92.2
162,gmm,gaussian,6,6,,2.0,random,100.0
162,gmm,gaussian,6,6,,2.0,kmeans++,100.0
162,gmm,gaussian,6,6,,2.0,hcm,100.0
162,gmm,gaussian,6,6,,2.0,uniform,100.0
162,gmm,gaussian,6,6,,2.0,stratified,83.3
162,hc,gaussian,6,6,,2.0,,83.39999999999999
163,uofc,gaussian,6,6,5.0,2.5,,83.3
163,gmm,gaussian,6,6,,2.5,random,99.8
163,gmm,gaussian,6,6,,2.5,kmeans++,99.8
163,gmm,gaussian,6,6,,2.5,hcm,99.8
163,gmm,gaussian,6,6,,2.5,uniform,99.8
163,gmm,gaussian,6,6,,2.5,stratified,83.0
163,hc,gaussian,6,6,,2.5,,50.1
164,uofc,gaussian,6,7,9.0,0.5,,86.2
164,gmm,gaussian,6,7,,0.5,random,79.60000000000001
164,gmm,gaussian,6,7,,0.5,kmeans++,100.0
164,gmm,gaussian,6,7,,0.5,hcm,100.0
164,gmm,gaussian,6,7,,0.5,uniform,100.0
164,gmm,gaussian,6,7,,0.5,stratified,83.7
164,hc,gaussian,6,7,,0.5,,100.0
165,uofc,gaussian,6,7,7.0,1.0,,100.0
165,gmm,gaussian,6,7,,1.0,random,79.80000000000001
165,gmm,gaussian,6,7,,1.0,kmeans++,100.0
165,gmm,gaussian,6,7,,1.0,hcm,100.0
165,gmm,gaussian,6,7,,1.0,uniform,100.0
165,gmm,gaussian,6,7,,1.0,stratified,81.6
165,hc,gaussian,6,7,,1.0,,100.0
166,uofc,gaussian,6,7,8.0,2.0,,93.30000000000001
166,gmm,gaussian,6,7,,2.0,random,79.80000000000001
166,gmm,gaussian,6,7,,2.0,kmeans++,81.3
166,gmm,gaussian,6,7,,2.0,hcm,99.5
166,gmm,gaussian,6,7,,2.0,uniform,99.5
166,gmm,gaussian,6,7,,2.0,stratified,99.5
166,hc,gaussian,6,7,,2.0,,71.5
167,uofc,gaussian,6,7,6.0,2.5,,85.7
167,gmm,gaussian,6,7,,2.5,random,79.7
167,gmm,gaussian,6,7,,2.5,kmeans++,97.1
167,gmm,gaussian,6,7,,2.5,hcm,97.39999999999999
167,gmm,gaussian,6,7,,2.5,uniform,96.8
167,gmm,gaussian,6,7,,2.5,stratified,96.89999999999999
167,hc,gaussian,6,7,,2.5,,28.999999999999996
168,uofc,gaussian,6,8,8.0,0.5,,100.0
168,gmm,gaussian,6,8,,0.5,random,64.9
168,gmm,gaussian,6,8,,0.5,kmeans++,100.0
168,gmm,gaussian,6,8,,0.5,hcm,100.0
168,gmm,gaussian,6,8,,0.5,uniform,100.0
168,gmm,gaussian,6,8,,0.5,stratified,87.2
168,hc,gaussian,6,8,,0.5,,100.0
169,uofc,gaussian,6,8,8.0,1.0,,100.0
169,gmm,gaussian,6,8,,1.0,random,68.8
169,gmm,gaussian,6,8,,1.0,kmeans++,100.0
169,gmm,gaussian,6,8,,1.0,hcm,100.0
169,gmm,gaussian,6,8,,1.0,uniform,100.0
169,gmm,gaussian,6,8,,1.0,stratified,86.2
169,hc,gaussian,6,8,,1.0,,100.0
170,uofc,gaussian,6,8,8.0,2.0,,99.6
170,gmm,gaussian,6,8,,2.0,random,82.5
170,gmm,gaussian,6,8,,2.0,kmeans++,99.3
170,gmm,gaussian,6,8,,2.0,hcm,99.3
170,gmm,gaussian,6,8,,2.0,uniform,99.3
170,gmm,gaussian,6,8,,2.0,stratified,86.3
170,hc,gaussian,6,8,,2.0,,50.2
171,uofc,gaussian,6,8,8.0,2.5,,98.3
171,gmm,gaussian,6,8,,2.5,random,70.39999999999999
171,gmm,gaussian,6,8,,2.5,kmeans++,81.2
171,gmm,gaussian,6,8,,2.5,hcm,98.2
171,gmm,gaussian,6,8,,2.5,uniform,98.2
171,gmm,gaussian,6,8,,2.5,stratified,86.1
171,hc,gaussian,6,8,,2.5,,25.3
172,uofc,gaussian,6,9,9.0,0.5,,83.8
172,gmm,gaussian,6,9,,0.5,random,85.1
172,gmm,gaussian,6,9,,0.5,kmeans++,100.0
172,gmm,gaussian,6,9,,0.5,hcm,100.0
172,gmm,gaussian,6,9,,0.5,uniform,100.0
172,gmm,gaussian,6,9,,0.5,stratified,75.4
172,hc,gaussian,6,9,,0.5,,100.0
173,uofc,gaussian,6,9,9.0,1.0,,83.39999999999999
173,gmm,gaussian,6,9,,1.0,random,86.5
173,gmm,gaussian,6,9,,1.0,kmeans++,100.0
173,gmm,gaussian,6,9,,1.0,hcm,100.0
173,gmm,gaussian,6,9,,1.0,uniform,100.0
173,gmm,gaussian,6,9,,1.0,stratified,76.0
173,hc,gaussian,6,9,,1.0,,100.0
174,uofc,gaussian,6,9,10.0,2.0,,94.5
174,gmm,gaussian,6,9,,2.0,random,87.1
174,gmm,gaussian,6,9,,2.0,kmeans++,99.6
174,gmm,gaussian,6,9,,2.0,hcm,99.6
174,gmm,gaussian,6,9,,2.0,uniform,99.6
174,gmm,gaussian,6,9,,2.0,stratified,86.3
174,hc,gaussian,6,9,,2.0,,77.60000000000001
175,uofc,gaussian,6,9,10.0,2.5,,93.89999999999999
175,gmm,gaussian,6,9,,2.5,random,74.2
175,gmm,gaussian,6,9,,2.5,kmeans++,84.1
175,gmm,gaussian,6,9,,2.5,hcm,99.2
175,gmm,gaussian,6,9,,2.5,uniform,99.2
175,gmm,gaussian,6,9,,2.5,stratified,86.3
175,hc,gaussian,6,9,,2.5,,44.5
176,uofc,gaussian,6,10,10.0,0.5,,85.39999999999999
176,gmm,gaussian,6,10,,0.5,random,86.9
176,gmm,gaussian,6,10,,0.5,kmeans++,100.0
176,gmm,gaussian,6,10,,0.5,hcm,100.0
176,gmm,gaussian,6,10,,0.5,uniform,100.0
176,gmm,gaussian,6,10,,0.5,stratified,68.89999999999999
176,hc,gaussian,6,10,,0.5,,100.0
177,uofc,gaussian,6,10,8.0,1.0,,80.0
177,gmm,gaussian,6,10,,1.0,random,87.4
177,gmm,gaussian,6,10,,1.0,kmeans++,100.0
177,gmm,gaussian,6,10,,1.0,hcm,100.0
177,gmm,gaussian,6,10,,1.0,uniform,100.0
177,gmm,gaussian,6,10,,1.0,stratified,76.4
177,hc,gaussian,6,10,,1.0,,100.0
178,uofc,gaussian,6,10,8.0,2.0,,80.0
178,gmm,gaussian,6,10,,2.0,random,84.6
178,gmm,gaussian,6,10,,2.0,kmeans++,99.5
178,gmm,gaussian,6,10,,2.0,hcm,99.5
178,gmm,gaussian,6,10,,2.0,uniform,99.5
178,gmm,gaussian,6,10,,2.0,stratified,87.7
178,hc,gaussian,6,10,,2.0,,79.80000000000001
179,uofc,gaussian,6,10,8.0,2.5,,79.9
179,gmm,gaussian,6,10,,2.5,random,81.3
179,gmm,gaussian,6,10,,2.5,kmeans++,98.5
179,gmm,gaussian,6,10,,2.5,hcm,98.5
179,gmm,gaussian,6,10,,2.5,uniform,98.4
179,gmm,gaussian,6,10,,2.5,stratified,69.1
179,hc,gaussian,6,10,,2.5,,30.4
180,uofc,gaussian,7,2,2.0,0.5,,100.0
180,gmm,gaussian,7,2,,0.5,random,100.0
180,gmm,gaussian,7,2,,0.5,kmeans++,100.0
180,gmm,gaussian,7,2,,0.5,hcm,100.0
180,gmm,gaussian,7,2,,0.5,uniform,100.0
180,gmm,gaussian,7,2,,0.5,stratified,100.0
180,hc,gaussian,7,2,,0.5,,100.0
181,uofc,gaussian,7,2,2.0,1.0,,100.0
181,gmm,gaussian,7,2,,1.0,random,100.0
181,gmm,gaussian,7,2,,1.0,kmeans++,100.0
181,gmm,gaussian,7,2,,1.0,hcm,100.0
181,gmm,gaussian,7,2,,1.0,uniform,100.0
181,gmm,gaussian,7,2,,1.0,stratified,100.0
181,hc,gaussian,7,2,,1.0,,100.0
182,uofc,gaussian,7,2,2.0,2.0,,100.0
182,gmm,gaussian,7,2,,2.0,random,100.0
182,gmm,gaussian,7,2,,2.0,kmeans++,100.0
182,gmm,gaussian,7,2,,2.0,hcm,100.0
182,gmm,gaussian,7,2,,2.0,uniform,100.0
182,gmm,gaussian,7,2,,2.0,stratified,100.0
182,hc,gaussian,7,2,,2.0,,100.0
183,uofc,gaussian,7,2,2.0,2.5,,100.0
183,gmm,gaussian,7,2,,2.5,random,100.0
183,gmm,gaussian,7,2,,2.5,kmeans++,100.0
183,gmm,gaussian,7,2,,2.5,hcm,100.0
183,gmm,gaussian,7,2,,2.5,uniform,100.0
183,gmm,gaussian,7,2,,2.5,stratified,100.0
183,hc,gaussian,7,2,,2.5,,100.0
184,uofc,gaussian,7,3,3.0,0.5,,100.0
184,gmm,gaussian,7,3,,0.5,random,55.2
184,gmm,gaussian,7,3,,0.5,kmeans++,100.0
184,gmm,gaussian,7,3,,0.5,hcm,100.0
184,gmm,gaussian,7,3,,0.5,uniform,100.0
184,gmm,gaussian,7,3,,0.5,stratified,100.0
184,hc,gaussian,7,3,,0.5,,100.0
185,uofc,gaussian,7,3,3.0,1.0,,100.0
185,gmm,gaussian,7,3,,1.0,random,63.0
185,gmm,gaussian,7,3,,1.0,kmeans++,100.0
185,gmm,gaussian,7,3,,1.0,hcm,100.0
185,gmm,gaussian,7,3,,1.0,uniform,100.0
185,gmm,gaussian,7,3,,1.0,stratified,100.0
185,hc,gaussian,7,3,,1.0,,100.0
186,uofc,gaussian,7,3,3.0,2.0,,100.0
186,gmm,gaussian,7,3,,2.0,random,64.60000000000001
186,gmm,gaussian,7,3,,2.0,kmeans++,100.0
186,gmm,gaussian,7,3,,2.0,hcm,100.0
186,gmm,gaussian,7,3,,2.0,uniform,100.0
186,gmm,gaussian,7,3,,2.0,stratified,100.0
186,hc,gaussian,7,3,,2.0,,100.0
187,uofc,gaussian,7,3,3.0,2.5,,100.0
187,gmm,gaussian,7,3,,2.5,random,64.60000000000001
187,gmm,gaussian,7,3,,2.5,kmeans++,100.0
187,gmm,gaussian,7,3,,2.5,hcm,100.0
187,gmm,gaussian,7,3,,2.5,uniform,100.0
187,gmm,gaussian,7,3,,2.5,stratified,100.0
187,hc,gaussian,7,3,,2.5,,100.0
188,uofc,gaussian,7,4,4.0,0.5,,100.0
188,gmm,gaussian,7,4,,0.5,random,62.5
188,gmm,gaussian,7,4,,0.5,kmeans++,100.0
188,gmm,gaussian,7,4,,0.5,hcm,100.0
188,gmm,gaussian,7,4,,0.5,uniform,100.0
188,gmm,gaussian,7,4,,0.5,stratified,75.0
188,hc,gaussian,7,4,,0.5,,100.0
189,uofc,gaussian,7,4,4.0,1.0,,100.0
189,gmm,gaussian,7,4,,1.0,random,66.0
189,gmm,gaussian,7,4,,1.0,kmeans++,100.0
189,gmm,gaussian,7,4,,1.0,hcm,100.0
189,gmm,gaussian,7,4,,1.0,uniform,100.0
189,gmm,gaussian,7,4,,1.0,stratified,74.5
189,hc,gaussian,7,4,,1.0,,100.0
190,uofc,gaussian,7,4,3.0,2.0,,75.0
190,gmm,gaussian,7,4,,2.0,random,72.89999999999999
190,gmm,gaussian,7,4,,2.0,kmeans++,99.0
190,gmm,gaussian,7,4,,2.0,hcm,99.0
190,gmm,gaussian,7,4,,2.0,uniform,99.0
190,gmm,gaussian,7,4,,2.0,stratified,66.5
190,hc,gaussian,7,4,,2.0,,74.9
191,uofc,gaussian,7,4,3.0,2.5,,75.0
191,gmm,gaussian,7,4,,2.5,random,72.89999999999999
191,gmm,gaussian,7,4,,2.5,kmeans++,96.89999999999999
191,gmm,gaussian,7,4,,2.5,hcm,96.89999999999999
191,gmm,gaussian,7,4,,2.5,uniform,96.8
191,gmm,gaussian,7,4,,2.5,stratified,64.60000000000001
191,hc,gaussian,7,4,,2.5,,74.9
192,uofc,gaussian,7,5,6.0,0.5,,90.5
192,gmm,gaussian,7,5,,0.5,random,70.8
192,gmm,gaussian,7,5,,0.5,kmeans++,100.0
192,gmm,gaussian,7,5,,0.5,hcm,100.0
192,gmm,gaussian,7,5,,0.5,uniform,100.0
192,gmm,gaussian,7,5,,0.5,stratified,78.3
192,hc,gaussian,7,5,,0.5,,100.0
193,uofc,gaussian,7,5,6.0,1.0,,90.0
193,gmm,gaussian,7,5,,1.0,random,71.2
193,gmm,gaussian,7,5,,1.0,kmeans++,100.0
193,gmm,gaussian,7,5,,1.0,hcm,100.0
193,gmm,gaussian,7,5,,1.0,uniform,100.0
193,gmm,gaussian,7,5,,1.0,stratified,79.3
193,hc,gaussian,7,5,,1.0,,100.0
194,uofc,gaussian,7,5,4.0,2.0,,80.0
194,gmm,gaussian,7,5,,2.0,random,73.5
194,gmm,gaussian,7,5,,2.0,kmeans++,98.9
194,gmm,gaussian,7,5,,2.0,hcm,98.9
194,gmm,gaussian,7,5,,2.0,uniform,98.9
194,gmm,gaussian,7,5,,2.0,stratified,79.0
194,hc,gaussian,7,5,,2.0,,79.9
195,uofc,gaussian,7,5,4.0,2.5,,80.0
195,gmm,gaussian,7,5,,2.5,random,71.39999999999999
195,gmm,gaussian,7,5,,2.5,kmeans++,97.5
195,gmm,gaussian,7,5,,2.5,hcm,97.5
195,gmm,gaussian,7,5,,2.5,uniform,96.5
195,gmm,gaussian,7,5,,2.5,stratified,79.0
195,hc,gaussian,7,5,,2.5,,79.9
196,uofc,gaussian,7,6,9.0,0.5,,75.5
196,gmm,gaussian,7,6,,0.5,random,76.7
196,gmm,gaussian,7,6,,0.5,kmeans++,100.0
196,gmm,gaussian,7,6,,0.5,hcm,100.0
196,gmm,gaussian,7,6,,0.5,uniform,100.0
196,gmm,gaussian,7,6,,0.5,stratified,81.2
196,hc,gaussian,7,6,,0.5,,100.0
197,uofc,gaussian,7,6,5.0,1.0,,83.3
197,gmm,gaussian,7,6,,1.0,random,76.7
197,gmm,gaussian,7,6,,1.0,kmeans++,100.0
197,gmm,gaussian,7,6,,1.0,hcm,100.0
197,gmm,gaussian,7,6,,1.0,uniform,100.0
197,gmm,gaussian,7,6,,1.0,stratified,82.8
197,hc,gaussian,7,6,,1.0,,100.0
198,uofc,gaussian,7,6,5.0,2.0,,83.3
198,gmm,gaussian,7,6,,2.0,random,76.7
198,gmm,gaussian,7,6,,2.0,kmeans++,75.6
198,gmm,gaussian,7,6,,2.0,hcm,99.0
198,gmm,gaussian,7,6,,2.0,uniform,99.0
198,gmm,gaussian,7,6,,2.0,stratified,82.3
198,hc,gaussian,7,6,,2.0,,66.5
199,uofc,gaussian,7,6,5.0,2.5,,83.3
199,gmm,gaussian,7,6,,2.5,random,76.7
199,gmm,gaussian,7,6,,2.5,kmeans++,81.5
199,gmm,gaussian,7,6,,2.5,hcm,97.89999999999999
199,gmm,gaussian,7,6,,2.5,uniform,97.89999999999999
199,gmm,gaussian,7,6,,2.5,stratified,81.5
199,hc,gaussian,7,6,,2.5,,66.5
200,uofc,gaussian,7,7,8.0,0.5,,93.4
200,gmm,gaussian,7,7,,0.5,random,80.5
200,gmm,gaussian,7,7,,0.5,kmeans++,100.0
200,gmm,gaussian,7,7,,0.5,hcm,100.0
200,gmm,gaussian,7,7,,0.5,uniform,100.0
200,gmm,gaussian,7,7,,0.5,stratified,71.8
200,hc,gaussian,7,7,,0.5,,100.0
201,uofc,gaussian,7,7,8.0,1.0,,93.30000000000001
201,gmm,gaussian,7,7,,1.0,random,80.5
201,gmm,gaussian,7,7,,1.0,kmeans++,100.0
201,gmm,gaussian,7,7,,1.0,hcm,100.0
201,gmm,gaussian,7,7,,1.0,uniform,100.0
201,gmm,gaussian,7,7,,1.0,stratified,65.7
201,hc,gaussian,7,7,,1.0,,100.0
202,uofc,gaussian,7,7,8.0,2.0,,93.10000000000001
202,gmm,gaussian,7,7,,2.0,random,79.80000000000001
202,gmm,gaussian,7,7,,2.0,kmeans++,99.6
202,gmm,gaussian,7,7,,2.0,hcm,99.6
202,gmm,gaussian,7,7,,2.0,uniform,99.6
202,gmm,gaussian,7,7,,2.0,stratified,69.0
202,hc,gaussian,7,7,,2.0,,71.39999999999999
203,uofc,gaussian,7,7,7.0,2.5,,78.7
203,gmm,gaussian,7,7,,2.5,random,78.7
203,gmm,gaussian,7,7,,2.5,kmeans++,79.9
203,gmm,gaussian,7,7,,2.5,hcm,98.1
203,gmm,gaussian,7,7,,2.5,uniform,98.1
203,gmm,gaussian,7,7,,2.5,stratified,68.8
203,hc,gaussian,7,7,,2.5,,42.9
204,uofc,gaussian,7,8,9.0,0.5,,94.19999999999999
204,gmm,gaussian,7,8,,0.5,random,67.30000000000001
204,gmm,gaussian,7,8,,0.5,kmeans++,100.0
204,gmm,gaussian,7,8,,0.5,hcm,100.0
204,gmm,gaussian,7,8,,0.5,uniform,100.0
204,gmm,gaussian,7,8,,0.5,stratified,88.3
204,hc,gaussian,7,8,,0.5,,100.0
205,uofc,gaussian,7,8,9.0,1.0,,94.19999999999999
205,gmm,gaussian,7,8,,1.0,random,67.30000000000001
205,gmm,gaussian,7,8,,1.0,kmeans++,100.0
205,gmm,gaussian,7,8,,1.0,hcm,100.0
205,gmm,gaussian,7,8,,1.0,uniform,100.0
205,gmm,gaussian,7,8,,1.0,stratified,100.0
205,hc,gaussian,7,8,,1.0,,100.0
206,uofc,gaussian,7,8,7.0,2.0,,87.5
206,gmm,gaussian,7,8,,2.0,random,66.7
206,gmm,gaussian,7,8,,2.0,kmeans++,99.4
206,gmm,gaussian,7,8,,2.0,hcm,99.4
206,gmm,gaussian,7,8,,2.0,uniform,99.4
206,gmm,gaussian,7,8,,2.0,stratified,86.4
206,hc,gaussian,7,8,,2.0,,87.6
207,uofc,gaussian,7,8,7.0,2.5,,87.5
207,gmm,gaussian,7,8,,2.5,random,70.19999999999999
207,gmm,gaussian,7,8,,2.5,kmeans++,98.1
207,gmm,gaussian,7,8,,2.5,hcm,98.2
207,gmm,gaussian,7,8,,2.5,uniform,90.8
207,gmm,gaussian,7,8,,2.5,stratified,86.0
207,hc,gaussian,7,8,,2.5,,50.0
208,uofc,gaussian,7,9,9.0,0.5,,83.89999999999999
208,gmm,gaussian,7,9,,0.5,random,72.39999999999999
208,gmm,gaussian,7,9,,0.5,kmeans++,100.0
208,gmm,gaussian,7,9,,0.5,hcm,100.0
208,gmm,gaussian,7,9,,0.5,uniform,100.0
208,gmm,gaussian,7,9,,0.5,stratified,86.6
208,hc,gaussian,7,9,,0.5,,100.0
209,uofc,gaussian,7,9,8.0,1.0,,88.9
209,gmm,gaussian,7,9,,1.0,random,72.39999999999999
209,gmm,gaussian,7,9,,1.0,kmeans++,100.0
209,gmm,gaussian,7,9,,1.0,hcm,100.0
209,gmm,gaussian,7,9,,1.0,uniform,100.0
209,gmm,gaussian,7,9,,1.0,stratified,75.8
209,hc,gaussian,7,9,,1.0,,100.0
210,uofc,gaussian,7,9,8.0,2.0,,88.9
210,gmm,gaussian,7,9,,2.0,random,72.3
210,gmm,gaussian,7,9,,2.0,kmeans++,98.5
210,gmm,gaussian,7,9,,2.0,hcm,98.5
210,gmm,gaussian,7,9,,2.0,uniform,98.5
210,gmm,gaussian,7,9,,2.0,stratified,69.89999999999999
210,hc,gaussian,7,9,,2.0,,77.60000000000001
211,uofc,gaussian,7,9,8.0,2.5,,88.9
211,gmm,gaussian,7,9,,2.5,random,71.8
211,gmm,gaussian,7,9,,2.5,kmeans++,84.6
211,gmm,gaussian,7,9,,2.5,hcm,95.5
211,gmm,gaussian,7,9,,2.5,uniform,96.1
211,gmm,gaussian,7,9,,2.5,stratified,72.1
211,hc,gaussian,7,9,,2.5,,55.2
212,uofc,gaussian,7,10,9.0,0.5,,90.0
212,gmm,gaussian,7,10,,0.5,random,85.2
212,gmm,gaussian,7,10,,0.5,kmeans++,100.0
212,gmm,gaussian,7,10,,0.5,hcm,100.0
212,gmm,gaussian,7,10,,0.5,uniform,100.0
212,gmm,gaussian,7,10,,0.5,stratified,62.2
